i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
3,67,false,24859.26191124236,8764,0,0,-912.51462483794489,912.51473288532452,912.51473288532452
3,68,false,21687.392176905672,5294,0,0,-578.172838780456,578.17285669896273,578.17285669896273
3,69,false,24872.716645590303,8764,0,0,-956.50552920029736,956.50553425554381,956.50553425554381
3,70,false,23872.994198906385,8764,0,0,-887.78397927801529,887.78397933923111,887.78397933923111
3,71,false,21668.596746023017,8764,0,0,-642.59325700076579,642.59331090869409,642.59331090869409
3,72,false,24319.758159818452,5294,0,0,-868.1605440452945,868.16054593609124,868.16054593609124
3,73,false,22601.33122292699,8764,0,0,-608.58716852941836,608.58717170572413,608.58717170572413
3,74,false,19505.840833166298,5294,0,0,-599.9937126704433,599.99375342659278,599.99375342659278
3,75,false,15539.198924675355,8764,0,0,-578.79160719003391,578.79161977611193,578.79161977611193
3,76,false,22071.598307318545,5294,0,0,-679.37034247584927,679.37038489551264,679.37038489551264
3,77,false,24514.034052618994,5294,0,0,-962.34837601134507,962.34837610174463,962.34837610174463
3,78,false,21640.493860958733,8764,0,0,-701.44775297760486,701.44777216868124,701.44777216868124
3,79,false,19020.229642991846,8764,0,0,-639.85828151022974,639.85829494116865,639.85829494116865
3,80,false,24927.910208461173,9174,0,0,-909.72380389516093,909.7238546628223,909.7238546628223
3,81,false,25718.153318217592,8764,0,0,-975.9637083013597,975.9637124004405,975.9637124004405
3,82,false,19042.023414798085,8764,0,0,-653.87383871108261,653.87384108954711,653.87384108954711
3,83,false,24302.634920175926,5294,0,0,-856.72187795090622,856.72193489157735,856.72193489157735
3,84,false,23024.955637412109,8764,0,0,-890.81565611408757,890.81566890264287,890.81566890264287
3,85,false,21268.73899598328,8764,0,0,-796.18174595991547,796.18174618200965,796.18174618200965
3,86,false,18998.722441171074,8764,0,0,-754.92475120374013,754.92475998427676,754.92475998427676
3,87,false,20678.202942085096,8764,0,0,-618.36697265553369,618.36697267252998,618.36697267252998
3,88,false,20390.528979791812,8764,0,0,-742.36839756795541,742.36839951351885,742.36839951351885
3,89,false,20854.000698505468,8764,0,0,-730.84360452314183,730.84360452673332,730.84360452673332
3,90,false,21550.652202692629,8764,0,0,-759.15829140141886,759.1582915943543,759.1582915943543
3,91,false,23444.05679056816,8764,0,0,-820.30882389138947,820.30882437152309,820.30882437152309
3,92,false,24241.262260818221,5294,0,0,-834.40581932121506,834.4058475527429,834.4058475527429
3,93,false,16797.556305123995,8764,0,0,-591.16922052971836,591.16923281002664,591.16923281002664
3,94,false,25818.891346529614,8764,0,0,-942.40110046607231,942.40112746755108,942.40112746755108
