i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
1,90,false,0.098716057193349832,9313,0,0,-0.00046436826842062204,0.00046435571870123769,0.00046435571870123921
1,91,false,0.11395304301015786,8764,0,0,-0.00026423167781777969,0.00026423163020932984,0.00026423163020932984
1,92,false,0.099140688002036709,4929,0,0,-0.00023187874220931235,0.00023187859938061651,0.00023187859938061532
1,93,false,0.11376619410399474,8912,0,0,-0.00023528328635461068,0.00023528326713046887,0.00023528326713046193
1,94,false,0.12942477162048452,4881,0,0,-0.00068141946271780369,0.00068141792493627918,0.00068141792493627311
1,95,false,0.097746712549120152,9313,0,0,-0.00029985712457144387,0.00029985645313815291,0.00029985645313814434
1,96,false,0.070674579998212403,3066,0,0,-3.3023735343160046e-05,3.3023300902926679e-05,3.3023300902926679e-05
1,97,false,0.11324569924577862,6232,0,0,-0.00028771036916520399,0.00028771031718298289,0.0002877103171829869
1,98,false,0.10332030997208194,5294,0,0,-0.00019682366465427869,0.00019682145893650739,0.00019682145893650739
1,99,false,0.086608502373790655,7535,0,0,-5.5004599953056484e-05,5.5004459508303522e-05,5.5004459508292233e-05
1,100,false,0.17648926869619458,3023,0,0,-0.00013037850751373525,0.00013037450907454345,0.00013037450907455364
2,1,false,0.073138195986362189,5963,0,0,-5.8995857534146347e-05,5.8993454602028916e-05,5.8993454602028916e-05
2,2,false,0.047742409940763807,2866,0,0,-5.6270960440941345e-05,5.6267178984618476e-05,5.6267178984622542e-05
2,3,false,0.13567981332561282,4549,0,0,-7.6805422166790872e-05,7.6802401083753071e-05,7.6802401083747595e-05
2,4,false,0.084585913372316759,2866,0,0,-4.7630806460359799e-05,4.7629657771240701e-05,4.7629657771230225e-05
2,5,false,0.08437175825594885,5294,0,0,-0.000214825442536982,0.00021482515254553103,0.00021482515254553629
2,6,false,0.046015019387161599,8258,0,0,-4.1596111073388259e-05,4.1595015172140058e-05,4.1595015172139055e-05
